0.39921,2.64260
-0.86433,8.04219
-2.83424,3.13919
-1.47682,3.61464
0.71303,4.02929
1.35314,0.33130
-1.17514,1.47622
1.66609,5.60563
-0.53439,3.38559
-1.09035,3.16267
2.27489,1.20901
-1.60695,1.56631
-1.85293,8.38297
-1.20814,1.45507
2.62832,1.23454
-0.83668,8.62065
0.19336,8.02518
2.67062,0.62678
-1.78071,4.11662
-1.91971,7.08026
-0.77064,6.74332
1.06274,3.59363
3.11304,1.63596
-0.23928,4.48022
-0.83947,6.42187
-3.23057,3.18676
-1.94043,3.00264
1.89672,1.59008
-1.27628,1.68981
-0.70279,6.76133
2.59162,0.05723
2.41513,3.50430
3.12584,2.01127
-1.81161,7.65405
1.58411,-0.83982
2.33862,1.10408
1.69024,2.65305
-2.83378,4.06178
-0.00878,4.54012
0.74356,0.77051
-1.24441,7.81178
-0.04906,4.40188
-0.80499,2.98401
-1.59834,8.20558
3.77307,1.61588
2.28074,4.70525
-1.41761,6.76008
1.56048,5.53470
2.45363,0.59045
0.39930,4.36169
0.67549,3.64318
0.12720,5.93329
0.05695,8.43689
-1.28671,7.22393
-2.73755,2.49853
-1.36509,4.11791
3.82992,3.82361
-0.78320,2.61970
-2.13734,3.45039
3.02366,1.44542
0.02367,2.49012
-0.53428,8.93008
0.96304,2.47048
-1.12037,8.32730
-1.25724,8.67145
0.56424,3.22370
-2.10951,7.17515
4.20884,1.50605
-1.05239,4.93137
-1.68165,8.54307
0.80531,1.09488
0.70890,0.23382
0.42336,8.23258
-0.11051,8.40239
0.73437,1.14905
1.52336,2.58959
-1.74025,6.55095
-2.21127,7.08254
0.75693,2.45764
3.34296,-0.95537
-2.71453,2.71303
-1.63082,3.01130
2.38347,2.30987
2.43791,0.94677
-2.61568,3.63782
-2.85522,7.73027
-1.79228,9.49013
2.50002,2.02955
1.98628,4.06034
1.18419,1.52993
0.24861,4.29552
-2.89524,2.49546
-2.26343,3.13330
-0.54798,9.59162
0.70284,5.91061
0.17740,5.61133
-0.43103,2.36028
0.40681,0.80202
-1.82785,4.66209
1.23192,3.72408
1.17204,3.19960
-0.38918,2.94820
0.37005,0.72009
-0.90672,8.01653
3.04276,0.29421
0.64538,6.35780
2.46061,2.64982
0.67015,7.83757
1.34001,0.18152
-0.89305,7.78367
2.59031,0.94192
1.52390,-1.12456
-1.87666,3.83147
-1.93979,3.58718
0.87979,3.14163
-1.09563,3.32965
2.06679,2.29309
0.04348,5.54711
-1.36424,1.20131
-1.21029,8.07016
2.05715,4.39270
-0.25765,3.90601
-0.39919,8.25488
2.46158,4.96202
-3.11438,7.67175
1.97733,0.36043
-0.45262,3.62953
-1.66053,2.33494
0.70529,3.40448
-2.24543,2.83878
2.19150,2.57786
1.46608,1.21626
-1.87006,7.85929
-0.18932,8.47539
0.18975,4.20411
-0.88389,7.77822
-3.05728,1.76639
-0.26545,1.24186
3.70110,0.63229
2.84352,1.63080
0.13830,7.65976
-1.36793,3.92981
-0.43479,4.35495
-0.18155,8.14363
0.22295,9.00661
0.85514,4.12926
-1.47591,6.24741
-0.66180,3.44122
1.86605,3.19560
-0.71549,6.92567
-0.50680,1.72253
-0.06388,4.66159
2.62633,1.03105
3.96733,1.89660
-1.14210,5.47348
-0.99371,2.85603
-1.07629,4.52247
2.21224,1.03130
3.06897,4.91801
-0.20877,4.03638
1.55488,4.62554
0.87194,6.56777
1.85096,0.21616
3.08549,1.00390
0.07579,4.28683
0.67812,1.71462
-3.43950,2.54021
1.11598,4.05506
2.97731,0.01724
-1.81214,7.16539
-1.51296,3.42634
0.41624,2.79156
0.82076,5.42858
-0.63884,5.99351
-1.77310,8.01745
2.25770,0.67192
2.11313,0.77356
0.93765,0.34718
-0.88269,8.17656
1.52965,5.18594
-1.66282,7.77670
-1.57513,3.15137
0.70857,5.05342
1.36509,2.26957
-1.70113,4.68292
1.66041,4.91526
-1.97902,5.15332
-2.04082,5.80703
-1.21243,4.06385
1.04359,-0.49051
1.90199,0.44365
-1.11317,5.18420
2.36852,0.55213
-2.91132,5.19630
1.47172,4.26958
-1.59221,6.91117
3.32325,1.60394
1.90341,4.72320
1.17045,8.08535
-0.24228,8.23228
3.19889,1.80912
-0.38337,6.47875
3.99144,1.08632
-1.86282,6.41286
2.41435,-0.79352
1.75793,4.10449
-1.38838,7.58394
-0.60004,4.68412
-0.34915,8.62029
-2.03990,3.55169
-0.75840,6.97563
1.71848,-0.31036
-1.82784,6.53529
2.33536,0.26880
2.71658,3.17003
-0.00515,1.14095
0.84906,7.89369
-1.32323,9.08808
3.26272,0.63068
1.54419,1.24613
2.32171,0.86974
0.11807,0.83516
0.36879,1.68145
1.61813,6.07228
-0.31429,2.21004
0.66625,0.30234
-1.64798,9.14818
-1.36760,2.82297
1.74258,1.57675
3.72657,0.60980
1.14459,4.71703
2.03061,4.49002
0.12631,3.81222
-1.46673,7.51245
2.84904,3.40050
-0.20811,6.15386
-0.24563,3.12839
1.82393,4.54236
-1.78811,7.87714
-2.01724,9.95851
1.53385,0.87269
-1.50602,2.40435
1.98354,1.84738
-3.03331,1.88581
3.14692,1.47874
0.25925,3.69037
-1.38241,7.40691
-0.31900,2.40679
1.15339,2.21125
3.18149,-0.32426
-0.52581,6.24943
1.65188,-0.89284
-2.10882,10.92549
2.22226,1.91011
1.22977,0.60152
-0.48907,8.96379
-0.96484,3.84782
0.29601,3.95760
-2.80609,2.64706
-2.00261,6.93686
-1.19489,8.30906
-0.30933,4.24237
1.23433,0.21298
-2.13350,2.41567
2.55165,-0.90102
1.58194,3.85190
1.38898,2.88043
2.14145,5.12817
-4.09947,5.91463
2.45451,-0.87606
2.54476,5.09615
-1.78887,0.79370
3.14288,1.32164
-1.01063,8.37856
0.03346,4.55343
-1.01198,2.71257
1.07189,1.87333
2.13156,0.84930
0.74335,-0.58926
0.87271,4.96630
-1.26662,7.94212
-2.76866,1.63860
1.50647,-0.41595
0.71615,-1.95988
-1.29040,2.94639
-1.80047,2.27452
2.35583,4.07381
1.82537,1.61144
-0.38428,2.45205
0.48253,3.29725
5.25448,0.77646
-1.50680,0.51114
-0.11778,3.58153
-0.66717,9.22275
-2.92895,8.40873
1.07498,3.84548
-0.19576,7.96072
-1.35199,7.95748
0.81215,8.59282
1.26569,3.75238
1.64046,5.45830
1.63908,-0.55188
-0.26761,9.46957
0.01669,1.86387
0.57496,5.82153
1.27386,2.23497
-0.47147,2.82679
0.98009,4.57597
